,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
858,TUAA2,Toolik - UAF,68.6282,-149.5957,730.0,"Sep 30, 2021",,AK_DCP,
859,TTLA2,TOTATLANIKA RAWS,64.1967,-147.9194,520.1733,"Dec 07, 2010",,AK_DCP,
860,ZMBA2,TOTEM BAY KUPREANOF ISLAND,56.5167,-133.3833,35.301903,"Dec 07, 2010",,AK_DCP,
861,TZIA2,TOZITNA RIVER,65.4839,-152.2475,134.0,"Jan 04, 2011","May 21, 2014",AK_DCP,
862,MPTA2,TRAIL RIVER 4 S Trail River nr Lawing,60.4331,-149.3739,148.8142,"May 02, 2012",,AK_DCP,PEDTS=HGIRV
863,TRDA2,TRIMS DOT RWIS,63.4172,-145.7506,737.1037,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
864,TUNA2,Tunnel - Railroad Rte,60.7167,-149.0333,136.27005,"Feb 23, 2021",,AK_DCP,
865,TNLA2,TUNNEL RR STATION,60.6665,-149.0402,182.11433,"Dec 16, 2009","May 11, 2012",AK_DCP,
866,TNUA2,Tununak Coastal,60.5781,-165.2692,1.0,"Oct 27, 2014",,AK_DCP,PEDTS=HMIRZ
867,TUGA2,TURNAGAIN PASS SNOTEL,60.78043,-149.18325,573.0,"Oct 24, 2011",,AK_DCP,
868,TUXA2,Tuxedni Park in Anchorage,61.1628,-149.7042,246.0676,"May 20, 2011","Oct 07, 2022",AK_DCP,
869,TRPA2,TWENTY-MILE RIVER 5 NNE Twentymile River blw Glacier River nr Po,60.8931,-148.9272,33.0,"Dec 07, 2010","May 03, 2012",AK_DCP,
870,TWBA2,Twin Bears Camp Ice,64.8947,-146.6725,195.35086,"Nov 01, 2011",,AK_DCP,
871,TRSA2,Two Rivers,64.8872,-146.8017,186.11044,"Aug 04, 2011",,AK_DCP,
872,UGAA2,Ugashik,57.5034,-157.3956,7.0645947,"May 20, 2011","May 17, 2013",AK_DCP,
873,UMTA2,UMIAT AIRFIELD,69.3694,-152.1381,84.0,"Dec 07, 2010",,AK_DCP,
874,UNAA2,Unalakleet AT Unalakleet,63.8814,-160.7836,1.0,"Oct 04, 2014","Jun 02, 2015",AK_DCP,
875,UKKA2,UNALAKLEET SCAN,63.91,-160.75,88.4,"Jan 04, 2016","Apr 04, 2017",AK_DCP,
876,ULRA2,Unalakleet Unalakleet River AK - 9468333,63.872,-160.784,5.0064,"Aug 30, 2016",,AK_DCP,PEDTS=HMIRG
877,UNLA2,Unalaska NOS,53.879,-166.54,3.2014732,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
878,UPRA2,Upper Charley River,64.5167,-143.2022,1072.5134,"Feb 21, 2011",,AK_DCP,
879,UCEA2,UPPER CHENA SNOTEL,65.1,-144.93317,868.7,"May 20, 2011",,AK_DCP,
880,UPEA2,UPPER EARL WEST CREEK,56.2858,-132.1308,215.04042,"Dec 07, 2010","Aug 01, 2012",AK_DCP,
881,UHSA2,UPPER HILLSIDE,61.1167,-149.7167,421.39478,"Dec 16, 2010",,AK_DCP,
882,KLGA2,Upper Kalskag - Kuskokwim River,61.5348,-160.3133,10.0,"Jan 17, 2018","Feb 19, 2019",AK_DCP,
883,UNCA2,UPPER NOME CREEK SNOTEL,65.3671,-146.592,807.7,"May 20, 2011",,AK_DCP,
884,UNRA2,UPPER NUKA RIVER 29 E Upper Nuka River nr Park Boundary nr Homer,59.6844,-150.7033,403.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
885,URLA2,Upper Russian Lake,60.3467,-149.8833,206.9868,"Sep 07, 2011",,AK_DCP,
886,TLRA2,Upper Talarik Creek 12 W Upper Talarik Creek near Iliamna,59.7875,-155.2508,131.49936,"Dec 07, 2010","Oct 11, 2016",AK_DCP,
887,UPPA2,UPPER TSAINA RIVER SNOTEL,61.19112,-145.64807,533.4,"Aug 28, 2012",,AK_DCP,
888,UDLA2,USCRN SITE NEAR ALASKA BETHEL 87 WNW (P),61.3463,-164.0769,45.0,"Aug 21, 2018",,AK_DCP,
889,VWSA2,VALDEZ DCP,61.1361,-146.3694,20.45747,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
890,VGSA2,Valdez Glacier Stream,61.1488,-146.1713,120.0,"Oct 06, 2016",,AK_DCP,PEDTS=HGIRZ
891,VDEA2,Valdez HANDAR,61.1303,-146.3519,4.0,"May 13, 2013",,AK_DCP,
892,VDZA2,Valdez - NWLON,61.125,-146.3617,-44.6289,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
893,RHKA2,Valdez - Richardson Highway,61.0592,-145.9139,186.0,"Feb 01, 2013","Mar 19, 2014",AK_DCP,
894,VCGA2,VIRGIN CREEK AT GIRDWOOD,60.9513,-149.1279,85.15782,"Dec 16, 2010","Jun 06, 2011",AK_DCP,
895,VNKA2,Vunzik Lk,66.7981,-146.7158,152.01462,"May 02, 2011",,AK_DCP,
896,WADA2,Wade Creek AT Wade Creek Tributary near Chicken,64.1183,-141.5536,627.0,"Nov 01, 2013",,AK_DCP,PEDTS=HGIRZ
897,WDCA2,Wade Crk AT Wade Crk MP 85 Taylor Hwy,64.11222,-141.56222,617.0,"Jun 29, 2016",,AK_DCP,PEDTS=HGIRG
898,WALA2,Wales - Surge,65.6094,-168.0915,19.113148,"Sep 03, 2015","Oct 09, 2015",AK_DCP,PEDTS=HGIRZ
899,FMKA2,Walker Fork of the Fortymile 9 E Walker Fork 40 Mile at Taylor H,64.0761,-141.6306,562.0,"May 25, 2012",,AK_DCP,PEDTS=HGIRZ
900,WRMA2,WARD FARM SCAN,63.95,-145.08,384.0,"May 20, 2011","Jan 01, 2012",AK_DCP,
901,WSLA2,WASILLA,61.5856,-149.3617,111.03729,"Dec 16, 2010","Apr 30, 2019",AK_DCP,
902,WSAA2,Wasilla Creek AT Wasilla Creek near Palmer,61.6436,-149.1961,153.35252,"Dec 07, 2010","Oct 09, 2015",AK_DCP,
903,WRYA2,WEARY LAKE SCAN,59.13,-159.09,30.5,"Nov 26, 2014","Mar 03, 2017",AK_DCP,
904,WNLA2,WEIN LAKE,64.3167,-151.0833,319.3959,"Dec 07, 2010",,AK_DCP,
905,WSTA2,Westchester Lagoon,61.2053,-149.9169,2.9996328,"Dec 02, 2011","Dec 14, 2021",AK_DCP,
906,WCSA2,West Creek AT West Creek near Skagway,59.5283,-135.3483,22.95677,"Jun 18, 2014",,AK_DCP,PEDTS=HGIRZ
907,NLHA2,WESTERN NORTHERN LIGHTS,61.1916,-149.9595,19.837093,"Dec 16, 2010","Jun 06, 2011",AK_DCP,
908,WFEA2,West Fork Eklutna River,61.2951,-148.97601,364.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
909,FMWA2,WEST FORK OF THE FORTYMILE RIVER 16 SW West Fork of the Denn. Fk,63.8894,-142.2322,610.0,"May 25, 2012",,AK_DCP,PEDTS=HGIRZ
910,WFTA2,WEST FORK TOLOVANA RIVER NEAR LIVENGOOD,65.4667,-148.6667,129.58955,"Dec 07, 2010","Oct 13, 2015",AK_DCP,
911,WLDA2,Whitman Lake Dam,55.33306,-131.53194,130.0,"Sep 27, 2021",,AK_DCP,PEDTS=HPIRZ
912,WTGA2,Whittier 1NE - Water Level,60.7772,-148.6922,10.0,"Apr 18, 2022",,AK_DCP,PEDTS=HGIRZ
913,BMDA2,Whittier 24NE - Mt Doran,61.0288,-148.2342,949.0,"Sep 09, 2022",,AK_DCP,
914,BAEA2,Whittier 30NE - Barry Arm East,61.1317,-148.1233,572.0,"Sep 09, 2022",,AK_DCP,
915,BAWA2,Whittier 30NNE - Bary Arm West,61.1418,-148.1749,1021.0,"Aug 17, 2022",,AK_DCP,
916,ESHA2,Whittier 30SE - Eshamy Creek,60.45139,-148.10778,60.0,"Dec 02, 2019","Feb 28, 2021",AK_DCP,PEDTS=HGIRZ
917,WRTA2,WHITTIER ACCESS ROAD AT TUNNEL,60.7901,-148.815,48.93639,"Dec 16, 2010",,AK_DCP,
918,WHRA2,WHITTIER CREEK AT WHITTIER,60.7728,-148.6886,9.881351,"Dec 07, 2010","Sep 29, 2011",AK_DCP,
919,WHMA2,Whittier MAWS,60.7772,-148.6842,1.0,"May 09, 2011","Mar 20, 2014",AK_DCP,
920,WLWA2,WILLOW CREEK 5 NE Willow Creek nr Canyon,61.7772,-149.8986,111.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
921,WILA2,WILLOW CREEK N Willow Creek at Willow,61.7672,-150.0667,46.38431,"Apr 28, 2012",,AK_DCP,PEDTS=HGIRZ
922,KSTA2,Willow - Kash,61.9244,-150.0694,60.0,"Jun 01, 2011","May 27, 2016",AK_DCP,
923,WLLA2,WILLOW LONG LAKE,61.7183,-150.0675,88.02121,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
924,LSMA2,Willow - Luck Shot Mine High,61.7793,-149.4319,1319.0,"Nov 22, 2022",,AK_DCP,
925,LSLA2,Willow - Luck Shot Mine Low,61.7659,-149.4711,669.0,"Nov 22, 2022",,AK_DCP,
926,WOWA2,WILLOW RAWS,61.7444,-150.0419,67.11956,"Dec 07, 2010",,AK_DCP,
927,SUSA2,Willow - Susitna River,61.5447,-150.5125,23.0,"May 29, 2013","Mar 23, 2016",AK_DCP,PEDTS=HGIRG
928,CDSA2,Wiseman - Chandalar Shelf,68.0781,-149.5786,988.0,"Oct 01, 2011",,AK_DCP,
929,WMCA2,Wiseman - Wiseman Creek,67.41,-150.1053,322.0,"May 21, 2011","Jul 06, 2015",AK_DCP,
930,WLCA2,WOLVERINE CREEK 18 ESE Wolverine Creek nr Lawing nr Moose Pass,60.3706,-148.8967,393.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
931,WLVA2,WOLVERINE GLACIER 24 MI NE OF SEWARD,60.3875,-148.935,984.8345,"Dec 07, 2010",,AK_DCP,
932,WONA2,WONDER LAKE,63.4903,-150.8714,621.95776,"Dec 07, 2010",,AK_DCP,
933,WRSA2,Worthington Snotel,61.1964,-145.6358,0.0,"May 20, 2011","Aug 28, 2012",AK_DCP,
934,URWA2,Wrangell - Unuk River,56.24056,-130.88028,44.0,"Jun 19, 2018",,AK_DCP,PEDTS=HGIRZ
935,WULA2,Wulik River 25 ENE Wulik River blw Tutak Creek nr Kivalina,67.8761,-163.6744,57.521793,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
936,YIGA2,Yakutat 3SE - IGage,59.5125,-139.6824,24.083748,"Sep 30, 2021",,AK_DCP,
937,YUTA2,Yakutat 3SSE - Tongass Forecast,59.50528,-139.68111,13.785439,"Oct 13, 2016",,AK_DCP,
938,DHWA2,Yakutat 62ESE - Deception Hills RAWS,59.09111,-138.21611,635.0243,"Sep 28, 2017","Aug 02, 2022",AK_DCP,
939,DBWA2,Yakutat - Dry Bay,59.168,-138.484,12.039801,"Jun 01, 2016",,AK_DCP,
940,ITAA2,Yakutat - Italio River,59.29611,-139.08806,6.432806,"Feb 28, 2019",,AK_DCP,PEDTS=HGIRZ
941,YSTA2,Yentna Station,61.7377,-150.665,30.0,"Jul 13, 2022",,AK_DCP,
942,GYRA2,YUKON RIVER 198 N Yukon River at Galena,64.7367,-156.9344,40.0,"Mar 01, 2012",,AK_DCP,PEDTS=HGIRV
943,YRBA2,YUKON RIVER 20 SW Yukon River nr Stevens Village,65.8756,-149.7178,79.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
944,YEAA2,YUKON RIVER 98 N Yukon River at Eagle,64.7894,-141.1978,260.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
945,YPSA2,YUKON RIVER 98 N Yukon River at Pilot Station,61.9344,-162.8806,21.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
946,RBYA2,YUKON RIVER 98 N Yukon River at Ruby,64.7333,-155.5,122.69758,"Feb 16, 2012",,AK_DCP,PEDTS=HGIRV
